FECHA_ACCIONAMIENTO,ID_CDM,productora,COLABORADOR,ESTADO_VARIANTE,DOMINIO,PDP_ID,PDP_LINK,ITEM_ID,LINK_ITEM,VARIATION_ID,INFO_CHILD,FORZAR_PDP,RESOLUCION,COMENTARIO,Auditor,EstadoFinal_esCorrecto,Motivo_de_Rechazo_esCorrecto,Accion_Correcta,Casuisticas,Comentario
14 ene 2026,13971580,Netkel,ext_joastori,null,AUTOMOTIVE_TIRES,MLB29178861,https://produto.mercadolivre.com.br/p/MLB29178861,MLB3798067276,https://produto.mercadolivre.com.br/MLB-3798067276,null,IS_RUN_FLAT: Não/ LOAD_INDEX: 104 (900Kg)/ SERVICE_TYPE: P/ SPEED_INDEX: V/ TIRES_NUMBER: 4/ UNITS_PER_PACK: 4,null,OPTIN_SAME_PDP,DESCRIP_UPDATE,ext_joatenci,OK,OK,,,
14 ene 2026,13973066,Netkel,ext_joavgust,null,AIRSOFT_GUNS,MLB61959945,https://produto.mercadolivre.com.br/p/MLB61959945,MLB5786295656,https://produto.mercadolivre.com.br/MLB-5786295656,null,CALIBER: 152.4 mm/ COLOR: Marrom-claro,null,DESESTIMAR,No es un kit oficial,ext_joatenci,NOT OK,NOT OK,OPTIN_SAME_PDP,,Coincide en la PDP por imagenes y lo descrito con el item
14 ene 2026,13972426,Netkel,ext_aiolmedo,null,WEIGHT_PLATES,MLA43753957,https://articulo.mercadolibre.com.ar/p/MLA43753957,MLA1448031742,https://articulo.mercadolibre.com.ar/MLA-1448031742,null,COLOR: Negro/ SALE_FORMAT: Unidad/ UNITS_PER_PACK: 1,null,DESESTIMAR,"Valores descriptivos, se duplicaría erroneamente en catalogo",ext_joatenci,OK,OK,,,sin modelo
14 ene 2026,13971610,Netkel,ext_flagusti,null,PORTABLE_EVAPORATIVE_AIR_COOLERS,MLB54993989,https://produto.mercadolivre.com.br/p/MLB54993989,MLB5288005492,https://produto.mercadolivre.com.br/MLB-5288005492,182906211504,VOLTAGE: 127V,null,OPTIN_SAME_PDP,DESCRIP_UPDATE,ext_joatenci,OK,OK,,,
14 ene 2026,13971687,Netkel,ext_flagusti,FAMILIA_YA_CREADA,DRONES,MLB46354987,https://produto.mercadolivre.com.br/p/MLB46354987,MLB4355984533,https://produto.mercadolivre.com.br/MLB-4355984533,null,BATTERIES_NUMBER_INCLUDED: 3/ COLOR: Cinza/ MAX_CAMERA_RESOLUTION: 4K/ OPERATING_FREQUENCY_WI_FI: 5.8 GHz,MLB63349983,OPTIN_OTHER_PDP,ATT_ADD_FAMILY/DESCRIP_UPDATE,ext_joatenci,OK,OK,,,
14 ene 2026,13972843,Netkel,ext_elgramug,null,AIR_PURIFIERS,MLM35930308,https://articulo.mercadolibre.com.mx/p/MLM35930308,MLM3522862440,https://articulo.mercadolibre.com.mx/MLM-3522862440,null,VOLTAGE: 110V,null,OPTIN_SAME_PDP,IMG_ADD/ATT_ADD_CHILD,ext_joatenci,OK,OK,,,
14 ene 2026,13972513,Netkel,ext_aiolmedo,null,ELECTRIC_DRILLS,MLA29407176,https://articulo.mercadolibre.com.ar/p/MLA29407176,MLA1144958051,https://articulo.mercadolibre.com.ar/MLA-1144958051,null,COLOR: Azul/ VOLTAGE: 110/220V,null,DESESTIMAR,Voltaje,ext_joatenci,OK,OK,,,Bivolt en MLA
14 ene 2026,13972670,Netkel,ext_agfasson,null,CELLPHONES,MLM2000013473,https://articulo.mercadolibre.com.mx/p/MLM2000013473,MLM2169344313,https://articulo.mercadolibre.com.mx/MLM-2169344313,null,COLOR: Blanco/ INTERNAL_MEMORY: 128 GB/ RAM: 6 GB,null,DESESTIMAR,Reacondicionado no creado,ext_joatenci,OK,OK,,,
14 ene 2026,13971638,Netkel,ext_elgramug,FAMILIA_YA_CREADA,SNARE_DRUMS,MLB47069671,https://produto.mercadolivre.com.br/p/MLB47069671,MLB5441099302,https://produto.mercadolivre.com.br/MLB-5441099302,null,HOOP_COLOR: Prata/ SHELL_COLOR: Cromada/ SNARE_DRUM_SIZE: 12x06,MLB64251191,OPTIN_OTHER_PDP,Creación de variante/ATT_ADD_FAMILY,ext_joatenci,OK,OK,,,
14 ene 2026,13972163,Netkel,ext_siosanch,FAMILIA_YA_CREADA,VEHICLE_BICYCLE_CARRIERS,MLB26385215,https://produto.mercadolivre.com.br/p/MLB26385215,MLB3466460455,https://produto.mercadolivre.com.br/MLB-3466460455,null,COLOR: BLACK/ALUMINIUM,MLB26385215,OPTIN_OTHER_PDP,TITLE_UPDATE/IMG_UPDATE/ATT_CHILD_UPDATE/DESC_UPDATE,ext_joatenci,OK,NOT OK,,,Se marcó como optin a otra PDP pero es la misma que trajo la tarea.
14 ene 2026,13971908,Netkel,ext_siosanch,null,MOTORCYCLE_TIRES,MLM37962380,https://articulo.mercadolibre.com.mx/p/MLM37962380,MLM2318052089,https://articulo.mercadolibre.com.mx/MLM-2318052089,null,MOUNTING_TYPE: Con cámara/ POSITION: Delantera/Trasera/ SPEED_INDEX: P/ TIRES_NUMBER: 2,null,DESESTIMAR,Kit no oficial,ext_lopmatia,OK,OK,,,
14 ene 2026,13972228,Netkel,ext_siosanch,FAMILIA_YA_CREADA,DUMBBELLS,MLB24455088,https://produto.mercadolivre.com.br/p/MLB24455088,MLB3645637569,https://produto.mercadolivre.com.br/MLB-3645637569,null,COLOR: Preto/ WEIGHT: 8 kg,MLB27069789,OPTIN_OTHER_PDP,IMG_UPDATE/ATT_FAMILY_UPDATE,ext_lopmatia,OK,OK,,,
14 ene 2026,13972203,Netkel,ext_jocambar,null,ELECTRIC_DONUT_MAKERS,MLM56642424,https://articulo.mercadolibre.com.mx/p/MLM56642424,MLM3810776812,https://articulo.mercadolibre.com.mx/MLM-3810776812,null,COLOR: Negro/ VOLTAGE: 127V,null,OPTIN_SAME_PDP,IMG_ADD,ext_lopmatia,OK,OK,,,
14 ene 2026,13972628,Netkel,ext_joavgust,null,MOTORCYCLE_HELMETS,MLM45718911,https://articulo.mercadolibre.com.mx/p/MLM45718911,MLM4102061968,https://articulo.mercadolibre.com.mx/MLM-4102061968,185547684522,COLOR: Negro/ DESIGN: Lisa/ HELMET_SIZE: M,null,NOT_VARIATION_STOCK,"No aparece el item con diseño ""Liso""",ext_lopmatia,OK,OK,,,
14 ene 2026,13972045,Netkel,ext_flagusti,FAMILIA_YA_CREADA,CELLPHONES,MLM44244832,https://articulo.mercadolibre.com.mx/p/MLM44244832,MLM3540142978,https://articulo.mercadolibre.com.mx/MLM-3540142978,null,COLOR: Azul/ INTERNAL_MEMORY: 256 GB/ RAM: 8 GB,MLM46911923,OPTIN_OTHER_PDP,"IMG_UPDATE, DESCRIP_UPDATE",ext_lopmatia,OK,OK,,,
14 ene 2026,13971569,Netkel,ext_joavgust,null,EDIBLE_SEEDS,MLB39316463,https://produto.mercadolivre.com.br/p/MLB39316463,MLB2718214289,https://produto.mercadolivre.com.br/MLB-2718214289,null,SALE_FORMAT: Unidade,null,NOT_INFO_CHILDS,No se indica el peso del item,ext_lopmatia,OK,NOT OK,Pain APD,Motivo incorrecto,"la variante tiene el child Unidad y al ser la unica variante podemos tomar que es de 1 kg, pero la misma no se puede crear por limitaciones del dominio"
14 ene 2026,13972685,Netkel,ext_matiam,null,VACUUM_AND_STEAM_CLEANERS,MLB22511805,https://produto.mercadolivre.com.br/p/MLB22511805,MLB5379276588,https://produto.mercadolivre.com.br/MLB-5379276588,183548883398,VOLTAGE: 220V,null,OPTIN_SAME_PDP,IMG_UPDATE,ext_lopmatia,OK,OK,,,
14 ene 2026,13970006,Netkel,ext_aiolmedo,null,ALL_IN_ONE_COMPUTERS,MLB59417239,https://produto.mercadolivre.com.br/p/MLB59417239,MLB5930250716,https://produto.mercadolivre.com.br/MLB-5930250716,null,DISPLAY_RESOLUTION: 1920 px x 1080 px/ INTEGRATED_GRAPHIC_CARD_BRAND: intel/ INTEGRATED_GRAPHIC_CARD_LINE: HD Graphics/ INTEGRATED_GRAPHIC_CARD_MODEL: HD Graphics/ PROCESSOR_BRAND: Intel/ PROCESSOR_LINE: Core/ PROCESSOR_MODEL: i5/ RAM_MEMORY_MODULE_TOTAL_CAPACITY: 16 GB/ SSD_DATA_STORAGE_CAPACITY: 240 GB,null,ITEM_INDEFINIDED,Sin voltaje; visualmente distinto al mismo modelo creado en catalogo,ext_lopmatia,OK,OK,,,
14 ene 2026,13971813,Netkel,ext_igjerez,null,FLOOR_LAMPS,MLB53994986,https://produto.mercadolivre.com.br/p/MLB53994986,MLB4540332214,https://produto.mercadolivre.com.br/MLB-4540332214,186767167353,LAMPSHADE_COLOR: Prata/ LAMP_STRUCTURE_COLOR: Preto,null,OPTIN_SAME_PDP,IMG_UPDATE_ADD,ext_lopmatia,OK,OK,,,
14 ene 2026,13972114,Netkel,ext_joastori,null,SUNBATHING_CHAIRS_AND_LOUNGERS,MLA51044183,https://articulo.mercadolibre.com.ar/p/MLA51044183,MLA2243045608,https://articulo.mercadolibre.com.ar/MLA-2243045608,null,COLOR: Negro,MLA51044183,OPTIN_SAME_PDP,ATT_UPDATE_PARENT,ext_lopmatia,OK,OK,,,
14 ene 2026,13972804,Netkel,ext_agfasson,null,DEODORANTS,MLB22921633,https://produto.mercadolivre.com.br/p/MLB22921633,MLB3639055881,https://produto.mercadolivre.com.br/MLB-3639055881,null,FRAGRANCE: Floral/ NET_VOLUME: 70 mL/ NET_WEIGHT: 70 g/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1,null,NOT_VARIATION_STOCK,Dice Kit de 4 unidades.,ext_lopmatia,NOT OK,NOT OK,Crar variante,Motivo vs PDP,"El producto esta definido a 4 unidades aunque en atributos diga 1, se podria crear en la familia de la variante que trajo asociada ID 22921624"
14 ene 2026,13970006,Netkel,ext_aiolmedo,FAMILIA_YA_CREADA,ALL_IN_ONE_COMPUTERS,MLB59417239,https://produto.mercadolivre.com.br/p/MLB59417239,MLB5293313818,https://produto.mercadolivre.com.br/MLB-5293313818,null,COLOR: Branco/ DISPLAY_RESOLUTION: 1920 px x 1080 px/ GPU: Intel HD Graphics/ HARD_DRIVE_DATA_STORAGE_CAPACITY: 1 TB/ INTEGRATED_GRAPHIC_CARD_BRAND: intel/ INTEGRATED_GRAPHIC_CARD_LINE: HD Graphics/ INTEGRATED_GRAPHIC_CARD_MODEL: HD Graphics/ PROCESSOR_BRAND: Intel/ PROCESSOR_LINE: Core i7/ PROCESSOR_MODEL: I7/ RAM_MEMORY_MODULE_TOTAL_CAPACITY: 16 GB/ VOLTAGE: 127/220V,MLB 64247372,OPTIN_OTHER_PDP,Creación y calidad integral,ext_maminczu,OK,OK,,,
14 ene 2026,13972084,Netkel,ext_joastori,null,PENIS_AND_TESTICLES_RINGS,MLM44229857,https://articulo.mercadolibre.com.mx/p/MLM44229857,MLM1732170658,https://articulo.mercadolibre.com.mx/MLM-1732170658,null,COLOR: Negro/ DIAMETER: 5 cm/ SALE_FORMAT: Unidad/ UNITS_PER_PACK: 1,MLM44229857,OPTIN_SAME_PDP,IMG_UPDATE,ext_maminczu,OK,OK,,,
14 ene 2026,13972830,Netkel,ext_elgramug,null,AUTOMOTIVE_TIRES,MLM63047517,https://articulo.mercadolibre.com.mx/p/MLM63047517,MLM2593121927,https://articulo.mercadolibre.com.mx/MLM-2593121927,null,IS_RUN_FLAT: No/ LOAD_INDEX: 106/ SERVICE_TYPE: ST/ TIRES_NUMBER: 1/ UNITS_PER_PACK: 1,null,DESESTIMAR,El ítem no existe,ext_maminczu,OK,OK,,,
14 ene 2026,13971922,Netkel,ext_joastori,null,MECHANIC_LATHES,MLM28515540,https://articulo.mercadolibre.com.mx/p/MLM28515540,MLM1879763085,https://articulo.mercadolibre.com.mx/MLM-1879763085,null,VOLTAGE: 127V,MLM28515540,OPTIN_SAME_PDP,IMG_UPDATE,ext_maminczu,OK,OK,,,
14 ene 2026,13972740,Netkel,ext_joavgust,null,AIR_COMPRESSORS,MLB39453002,https://produto.mercadolivre.com.br/p/MLB39453002,MLB4960340470,https://produto.mercadolivre.com.br/MLB-4960340470,181231577152,COLOR: Amarelo/ ELECTRICAL_PHASE: Monofásica/ FREQUENCY: 50/60/ VOLTAGE: 220V,null,DESESTIMAR,No es un kit oficial,ext_maminczu,OK,OK,,,
14 ene 2026,13972097,Netkel,ext_flagusti,null,3D_PRINTERS,MLM62028849,https://articulo.mercadolibre.com.mx/p/MLM62028849,MLM2462068003,https://articulo.mercadolibre.com.mx/MLM-2462068003,null,COLOR: Gris/ VOLTAGE: 127V,null,DESESTIMAR,OD,ext_maminczu,OK,OK,,,
14 ene 2026,13308366,Netkel,ext_jocambar,FAMILIA_YA_CREADA,AUTOMOTIVE_TIRES,MLM63403017,https://articulo.mercadolibre.com.mx/p/MLM63403017,MLM2534818233,https://articulo.mercadolibre.com.mx/MLM-2534818233,null,IS_RUN_FLAT: No/ LOAD_INDEX: 100S/ SERVICE_TYPE: P/ SPEED_INDEX: S/ TIRES_NUMBER: 2/ UNITS_PER_PACK: 2,MLM64208721,OPTIN_OTHER_PDP,creacion de flia,ext_maminczu,OK,OK,,,
14 ene 2026,13972775,Netkel,ext_matiam,null,TABLETS,MLB39936951,https://produto.mercadolivre.com.br/p/MLB39936951,MLB6099605828,https://produto.mercadolivre.com.br/MLB-6099605828,null,"CAPACITY: 128 GB/ COLOR: Cinza-escuro/ DISPLAY_SIZE: 10.4 ""/ RAM_MEMORY_MODULE_TOTAL_CAPACITY: 4 GB",null,PAIN_APD,Accesorios,ext_maminczu,OK,OK,,,
14 ene 2026,13972909,Netkel,ext_joastori,null,PERFUMES,MLA24005274,https://articulo.mercadolibre.com.ar/p/MLA24005274,MLA1419794221,https://articulo.mercadolibre.com.ar/MLA-1419794221,null,UNIT_VOLUME: 25 mL,null,ITEM_INDEFINIDED,Kit indefinido por productos según disponibilidad,ext_maminczu,OK,OK,,,
14 ene 2026,13972813,Netkel,ext_matiam,null,FACIAL_SKIN_CARE_PRODUCTS,MLM63922926,https://articulo.mercadolibre.com.mx/p/MLM63922926,MLM4118927108,https://articulo.mercadolibre.com.mx/MLM-4118927108,null,APPLICATION_MOMENT: Día/Noche/ SALE_FORMAT: Pack/ SKIN_TYPE: Todo tipo de piel/ UNITS_PER_PACK: 6/ UNIT_VOLUME: 5 mL,null,OPTIN_SAME_PDP,TITLE_UPDATE,ext_maminczu,OK,OK,,,
14 ene 2026,13972737,Netkel,ext_siosanch,null,GAS_HEATERS,MLA22362027,https://articulo.mercadolibre.com.ar/p/MLA22362027,MLA1601351011,https://articulo.mercadolibre.com.ar/MLA-1601351011,null,COLOR: Atras Derecho,null,PAIN_APD,"Producto creado en catalogo incluye accesorios, producto item no los incluye",ext_maminczu,OK,OK,,,
14 ene 2026,13972833,Netkel,ext_matiam,null,SCHOOL_AND_OFFICE_PAPERS,MLM29026307,https://articulo.mercadolibre.com.mx/p/MLM29026307,MLM1392636899,https://articulo.mercadolibre.com.mx/MLM-1392636899,null,COLOR: Blanco/ SALE_FORMAT: Pack/ UNITS_PER_PACK: 1,null,ITEM_INDEFINIDED,Se mencionan 3 tamaños diferentes en desc/titulo.,ext_vitofalo,OK,OK,,,
14 ene 2026,13971770,Netkel,ext_elgramug,FAMILIA_YA_CREADA,NON_PRESCRIPTION_PET_ANTIPARASITICS,MLB28034447,https://produto.mercadolivre.com.br/p/MLB28034447,MLB2767466273,https://produto.mercadolivre.com.br/MLB-2767466273,null,TABLETS_NUMBER: 4/ UNITS_PER_PACKAGE: 4,MLB28034448,OPTIN_OTHER_PDP,ATT_ADD_CHILD,ext_vitofalo,OK,OK,,,
14 ene 2026,13972103,Netkel,ext_flagusti,null,HAIR_AND_FACE_DYES_AND_BLEACHES,MLB38341338,https://produto.mercadolivre.com.br/p/MLB38341338,MLB3604407153,https://produto.mercadolivre.com.br/MLB-3604407153,null,HAIR_TONE: Sem tom/ NET_VOLUME: 1 L/ NET_WEIGHT: 1.1 kg/ OXIDANT_VOLUMES: 10,null,DESESTIMAR,OD,ext_vitofalo,OK,OK,,,
14 ene 2026,13971608,Netkel,ext_igjerez,FAMILIA_YA_CREADA,BATHROOM_GRAB_BARS,MLB26414945,https://produto.mercadolivre.com.br/p/MLB26414945,MLB3585901193,https://produto.mercadolivre.com.br/MLB-3585901193,181640321609,COLOR: Prateado,MLB64250641,OPTIN_OTHER_PDP,Creación y calidad integral,ext_vitofalo,OK,OK,,,
14 ene 2026,13971987,Netkel,ext_joavgust,FAMILIA_YA_CREADA,VACUUM_AND_STEAM_CLEANERS,MLA15843639,https://articulo.mercadolibre.com.ar/p/MLA15843639,MLA871673258,https://articulo.mercadolibre.com.ar/MLA-871673258,null,COLOR: Azul oscuro/ VOLTAGE: 220V,MLA15843642,OPTIN_OTHER_PDP,IMG_UPDATE,ext_vitofalo,OK,OK,,,
14 ene 2026,13972049,Netkel,ext_aiolmedo,null,PET_CARRIERS_AND_CARRYING_BAGS,MLC32453096,https://articulo.mercadolibre.cl/p/MLC32453096,MLC1468301683,https://articulo.mercadolibre.cl/MLC-1468301683,null,COLOR: Azul oscuro,null,DESESTIMAR,Producto diferente al de catalogo con el mismo modelo,ext_vitofalo,OK,OK,,,Tambien se podria considerar indefinido
14 ene 2026,13971700,Netkel,ext_elgramug,null,AIR_COMPRESSORS,MLB26335791,https://produto.mercadolivre.com.br/p/MLB26335791,MLB5460232626,https://produto.mercadolivre.com.br/MLB-5460232626,null,COLOR: Preto/ ELECTRICAL_PHASE: Monofásica/ FREQUENCY: 60Hz/ VOLTAGE: 220V,null,OPTIN_SAME_PDP,ATT_ADD_FAMILY/IMG_ADD,ext_vitofalo,OK,OK,,,
15 ene 2026,14049747,Netkel,ext_ensole,FAMILIA_YA_CREADA,CELLPHONES,MLA50871716,https://articulo.mercadolibre.com.ar/p/MLA50871716,MLA2694573646,https://articulo.mercadolibre.com.ar/MLA-2694573646,null,COLOR: Black red/ INTERNAL_MEMORY: 256 GB/ RAM: 32 GB,MLA51115028,OPTIN_OTHER_PDP,DESCRIP_UPDATE/IMG_UPDATE_ADD/ATT_ADD_CHILD/ATT_UPDATE_FAMILY/ATT_DELETE_FAMILY/MF_UPDATE,ext_joatenci,OK,OK,,,"El colab dejó registro de los cambios pedidos, pero no se observan, no se puede determinar si es fallo de la herramienta"
15 ene 2026,14049546,Netkel,ext_aiolmedo,null,AIRSOFT_GUNS,MLB58935587,https://produto.mercadolivre.com.br/p/MLB58935587,MLB5930174020,https://produto.mercadolivre.com.br/MLB-5930174020,null,AIRSOFT_GUN_SPEED: 800 ft/s/ CALIBER: 6.35 mm/ COLOR: Madeira,null,PAIN_APD,Accesorios distintos,ext_joatenci,OK,OK,,,
15 ene 2026,14049371,Netkel,ext_jocambar,null,SPEAKERS,MLB62963383,https://produto.mercadolivre.com.br/p/MLB62963383,MLB5762961070,https://produto.mercadolivre.com.br/MLB-5762961070,null,COLOR: Preto/ VOLTAGE: 127/220V,null,OPTIN_SAME_PDP,ATT_ADD_FAMILY,ext_joatenci,OK,OK,,,
15 ene 2026,14049546,Netkel,ext_aiolmedo,null,AIRSOFT_GUNS,MLB58935587,https://produto.mercadolivre.com.br/p/MLB58935587,MLB5930162100,https://produto.mercadolivre.com.br/MLB-5930162100,null,AIRSOFT_GUN_SPEED: 800 ft/s/ CALIBER: 6.35 mm/ COLOR: Madeira,null,PAIN_APD,Accesorios distintos,ext_joatenci,OK,OK,,,
15 ene 2026,14049812,Netkel,ext_namangas,null,FLASHLIGHTS,MLB44032295,https://produto.mercadolivre.com.br/p/MLB44032295,MLB5958207578,https://produto.mercadolivre.com.br/MLB-5958207578,null,FLASHLIGHT_COLOR: Preto/ LIGHT_COLOR: Ultravioleta,null,OPTIN_SAME_PDP,ATT_ADD_FAMILY/ATT_ADD_CHILD,ext_joatenci,OK,OK,,,
15 ene 2026,13973483,Netkel,ext_joastori,null,HOVERBOARDS,MLB28531588,https://produto.mercadolivre.com.br/p/MLB28531588,MLB1819055264,https://produto.mercadolivre.com.br/MLB-1819055264,181017202217,COLOR: Gelo Fogo Led,null,OPTIN_SAME_PDP,IMG_ADD,ext_joatenci,OK,OK,,,
15 ene 2026,14049404,Netkel,ext_elgramug,null,CELLPHONES,MLM64157910,https://articulo.mercadolibre.com.mx/p/MLM64157910,MLM3749742764,https://articulo.mercadolibre.com.mx/MLM-3749742764,188389324975,COLOR: Azul,null,OPTIN_SAME_PDP,DESCRIP_UPDATE/IMG_UPDATE,ext_joatenci,OK,OK,,,
15 ene 2026,14049542,Netkel,ext_siosanch,null,POOL_WATERFALLS,MLB27127322,https://produto.mercadolivre.com.br/p/MLB27127322,MLB3437285173,https://produto.mercadolivre.com.br/MLB-3437285173,null,TOTAL_HEIGHT: 10 cm/ TOTAL_WIDTH: 40 cm,null,PAIN_APD,"Item menciona en desc que el producto tiene ""efecto masajeador"", familia creada no lo menciona. Sin att para diferenciar",ext_joatenci,OK,OK,,,
15 ene 2026,14049546,Netkel,ext_joavgust,null,AIRSOFT_GUNS,MLB58935587,https://produto.mercadolivre.com.br/p/MLB58935587,MLB4302759603,https://produto.mercadolivre.com.br/MLB-4302759603,null,AIRSOFT_GUN_SPEED: 800 ft/s/ CALIBER: 6.35 mm/ COLOR: Madeira,null,PAIN_APD,Accesorios distintos,ext_joatenci,OK,OK,,,
15 ene 2026,13972508,Netkel,ext_agfasson,FAMILIA_YA_CREADA,SUPPLEMENTS,MLB30178808,https://produto.mercadolivre.com.br/p/MLB30178808,MLB1165259083,https://produto.mercadolivre.com.br/MLB-1165259083,null,FLAVOR: Sem sabor/ NET_WEIGHT: 158 g/ PACKAGING_TYPE: Lata/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1/ UNITS_PER_PACKAGE: 210/ UNIT_WEIGHT: 158 g,MLB64273516,OPTIN_OTHER_PDP,Creación y calidad integral,ext_joatenci,OK,OK,,,
15 ene 2026,14049756,Netkel,ext_agfasson,null,HAIR_CLIPPERS_ELECTRIC_SHAVERS_AND_HAIR_TRIMMERS,MLM39277972,https://articulo.mercadolibre.com.mx/p/MLM39277972,MLM4033660328,https://articulo.mercadolibre.com.mx/MLM-4033660328,null,VOLTAGE: 127V,null,PAIN_APD,Tienen diferentes accesorios y se pueden diferenciar bien.,ext_joatenci,OK,OK,,,
15 ene 2026,14049302,Netkel,ext_namangas,FAMILIA_YA_CREADA,SUPPLEMENTS,MLA47199734,https://articulo.mercadolibre.com.ar/p/MLA47199734,MLA1486949255,https://articulo.mercadolibre.com.ar/MLA-1486949255,null,FLAVOR: Sin sabor/ PACKAGING_TYPE: Frasco/ SALE_FORMAT: Unidad/ UNITS_PER_PACK: 1,MLA47199735,OPTIN_OTHER_PDP,TITTLE_UPDATE/IMG_ADD/ATT_UPDATE_PARENT/ATT_ADD_FAMILY,ext_lopmatia,OK,OK,,,
15 ene 2026,14049955,Netkel,ext_elgramug,null,ALL_IN_ONE_COMPUTERS,MLB26692779,https://produto.mercadolivre.com.br/p/MLB26692779,MLB5528435200,https://produto.mercadolivre.com.br/MLB-5528435200,189279350147,COLOR: Preto/ VOLTAGE: 127/220V,null,OPTIN_SAME_PDP,IMG_ADD/ATT_ADD_FAMILY,ext_lopmatia,OK,OK,,,
15 ene 2026,14049782,Netkel,ext_siosanch,FAMILIA_YA_CREADA,OFFICE_CHAIRS,MLB23586614,https://produto.mercadolivre.com.br/p/MLB23586614,MLB6087594532,https://produto.mercadolivre.com.br/MLB-6087594532,null,COLOR: Preto/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1/ UPHOLSTERY_MATERIAL: Couro sintético,MLB26860082,OPTIN_OTHER_PDP,DESCRIP_UPDATE,ext_lopmatia,OK,OK,,,
15 ene 2026,13973483,Netkel,ext_igjerez,FAMILIA_YA_CREADA,HOVERBOARDS,MLB28531588,https://produto.mercadolivre.com.br/p/MLB28531588,MLB4265155090,https://produto.mercadolivre.com.br/MLB-4265155090,179355295934,COLOR: Rosa Cromado,MLB29002020,OPTIN_OTHER_PDP,IMG_ADD/ATT_ADD_FAMILY,ext_lopmatia,OK,OK,,,
15 ene 2026,13307940,Netkel,ext_jocambar,FAMILIA_YA_CREADA,POWERED_RIDE_ON_TOYS,MLM36284577,https://articulo.mercadolibre.com.mx/p/MLM36284577,MLM715114854,https://articulo.mercadolibre.com.mx/MLM-715114854,null,COLOR: Rosa,MLM64208477,OPTIN_OTHER_PDP,creacion de hijo,ext_lopmatia,OK,OK,,,
15 ene 2026,14049542,Netkel,ext_siosanch,null,POOL_WATERFALLS,MLB27127322,https://produto.mercadolivre.com.br/p/MLB27127322,MLB3492429720,https://produto.mercadolivre.com.br/MLB-3492429720,null,TOTAL_HEIGHT: 70 cm/ TOTAL_WIDTH: 30 cm,null,PAIN_APD,"Familia creada con acc, estructura del dominio sin att para diferenciar variantes",ext_lopmatia,NOT OK,NOT OK,59197523,Motivo vs PDP,"Se encontraba creada la variante, no menciona accesorios, se encontraba inactiva, correspondia activar y asociar 59197523"
15 ene 2026,14050066,Netkel,ext_ensole,null,VACUUM_AND_STEAM_CLEANERS,MLC53813147,https://articulo.mercadolibre.cl/p/MLC53813147,MLC3419537670,https://articulo.mercadolibre.cl/MLC-3419537670,null,COLOR: Blanco/ VOLTAGE: 220V,null,OPTIN_SAME_PDP,Misma calidad,ext_lopmatia,OK,OK,,,
15 ene 2026,13973308,Netkel,ext_elgramug,FAMILIA_YA_CREADA,SUPPLEMENTS,MCO58477426,https://articulo.mercadolibre.com.co/p/MCO58477426,MCO2866353706,https://articulo.mercadolibre.com.co/MCO-2866353706,null,FLAVOR: Original/ PACKAGING_TYPE: Frasco/ SALE_FORMAT: Unidad/ UNITS_PER_PACK: 1,MCO58477452,OPTIN_OTHER_PDP,DESCRIP_ADD/IMG_ADD,ext_lopmatia,OK,OK,,,
15 ene 2026,14050037,Netkel,ext_matiam,FAMILIA_YA_CREADA,VEHICLE_SPEAKERS,MLB38411925,https://produto.mercadolivre.com.br/p/MLB38411925,MLB3995727221,https://produto.mercadolivre.com.br/MLB-3995727221,null,COLOR: Preto/ IMPEDANCE: 4 Ω/ SPEAKERS_NUMBER: 1,MLB38411926,OPTIN_OTHER_PDP,ATT_UPDATE,ext_lopmatia,OK,OK,,,
15 ene 2026,13661570,Netkel,ext_aiolmedo,FAMILIA_YA_CREADA,PC_KEYBOARDS,MLB24717406,https://produto.mercadolivre.com.br/p/MLB24717406,MLB5973484220,https://produto.mercadolivre.com.br/MLB-5973484220,null,KEYBOARD_COLOR: Preto/ LANGUAGE: Português Brasil/ LAYOUT: TKL/ PC_KEYBOARDS_SWITCH_TYPE: Romer-G Tactile,MLB64294816,OPTIN_OTHER_PDP,Creación y calidad integral,ext_lopmatia,OK,OK,,,
15 ene 2026,14049371,Netkel,ext_matiam,null,SPEAKERS,MLB62963383,https://produto.mercadolivre.com.br/p/MLB62963383,MLB5867322282,https://produto.mercadolivre.com.br/MLB-5867322282,null,COLOR: Preto/ VOLTAGE: 127/220V,null,OPTIN_SAME_PDP,ATT_ADD_FAMILY,ext_lopmatia,OK,OK,,,
15 ene 2026,14050367,Netkel,ext_joavgust,null,BOX_SPRING_BASES,MLB23387454,https://produto.mercadolivre.com.br/p/MLB23387454,MLB1623691926,https://produto.mercadolivre.com.br/MLB-1623691926,null,BOX_SPRING_SIZE: Queen/ COLOR: Cinza,null,OPTIN_SAME_PDP,IMG_UPDATE,ext_maminczu,OK,NOT OK,Hacer calidad,PDP sin calidad,Hay imagenes que no fueron agregadas las cuales daban informacion de medias etc
